"COUNTRY";"STATE";"CITY";"LONGITUDE";"LATITUDE";"PLATENUM";"ZIP"
"DE";"Hessen";"Freiensteinau";09.04.07;"50.4333";"VB";36399
"DE";"Schleswig-Holstein";"Freienwill";09.05.07;"54.7333";"SL";24991
"DE";"Hessen";"Freigericht";"9.11667";"50.15";"MKK";63579
"DE";"Bayern";"Freihung";01.11.67;"49.6167";"AS";92271
"DE";"Bayern";"Freilassing";01.12.33;"47.85";"BGL";83395
"DE";"Rheinland-Pfalz";"Frei-Laubersheim";07.09.07;"49.8";"KH";55546
"DE";"Brandenburg";"Freileben";13.04.07;"51.7833";"EE";4936
"DE";"Rheinland-Pfalz";"Freilingen";"7.83333";"50.5667";"WW";56244
"DE";"Rheinland-Pfalz";"Freimersheim";"8.08917";"49.7083";"AZ";55234
"DE";"Rheinland-Pfalz";"Freimersheim";"8.22361";"49.2683";"SÜW";67482
"DE";"Rheinland-Pfalz";"Freinsheim";01.08.21;"49.5139";"DÜW";67251
"DE";"Rheinland-Pfalz";"Freirachdorf";"7.71667";"50.5833";"WW";56244
"DE";"Rheinland-Pfalz";"Freisbach";"8.27194";"49.2717";"GER";67361
"DE";"Saarland";"Freisen";01.07.25;"49.55";"WND";66629
"DE";"Bayern";"Freising";01.11.33;"48.4";"FS";85354,85
"DE";"Sachsen-Anhalt";"Freist";11.07.07;"51.6";"ML";6347
"DE";"Niedersachsen";"Freistatt";01.08.65;"52.6167";"DH";27259
"DE";"Sachsen";"Freital";"13.65";"51.0167";"DW";1705
"DE";"Brandenburg";"Bersteland";"13.7461";"51.9575";"LDS";15926
"DE";"Niedersachsen";"Frellstedt";01.10.67;"52.2167";"HE";38373
"DE";"Niedersachsen";"Frelsdorf";08.09.07;"53.4833";"CUX";27616
"DE";"Bayern";"Fremdingen";01.10.67;"48.9667";"DON";86742
"DE";"Bayern";"Frensdorf";01.10.67;"49.8167";"BA";96158
"DE";"Niedersachsen";"Freren";01.07.55;"52.4833";"EL";49832
"DE";"Brandenburg";"Fresdorf";"13.0833";"52.2667";"PM";14552
"DE";"Niedersachsen";"Fresenburg";07.03.07;"52.8833";"EL";49762
"DE";"Schleswig-Holstein";"Fresendelf";01.09.25;"54.4";"NF";25876
"DE";"Schleswig-Holstein";"Frestedt";"9.18333";"54.0333";"HEI";25727
"DE";"Rheinland-Pfalz";"Frettenheim";"8.24472";"49.7597";"AZ";67596
"DE";"Thüringen";"Fretterode";10;"51.3167";"EIC";37318
"DE";"Brandenburg";"Wittstock/Dosse";01.12.55;"53.0667";"OPR";16909
"DE";"Bayern";"Freudenberg";01.11.33;"49.4833";"AS";92272
"DE";"Baden-Württemberg";"Freudenberg";"9.32917";49745;"TBB";97896
"DE";"Nordrhein-Westfalen";"Freudenberg";"7.86667";"50.9";"SI";57258
"DE";"Rheinland-Pfalz";"Freudenburg";"6.53333";"49.55";"TR";54450
"DE";"Baden-Württemberg";"Freudenstadt";"8.41667";"48.4667";"FDS";72250
"DE";"Baden-Württemberg";"Freudental";"9.05917";"49.0097";"LB";74392
"DE";"Sachsen-Anhalt";"Freyburg (Unstrut)";01.11.67;"51.2";"BLK";6632
"DE";"Brandenburg";"Wittstock/Dosse";01.12.35;"53.2833";"OPR";16918
"DE";"Bayern";"Freystadt";01.11.94;"49.2006";"NM";92342
"DE";"Bayern";"Freyung";"13.55";"48.8";"FRG";94078
"DE";"Baden-Württemberg";"Frickenhausen";"9.36667";"48.6";"ES";72636
"DE";"Bayern";"Frickenhausen am Main";01.10.33;"49.6667";"WÜ";97252
"DE";"Baden-Württemberg";"Frickingen";"9.26667";"47.8167";"FN";88699
"DE";"Baden-Württemberg";"Fridingen an der Donau";"8.93333";"48.0167";"TUT";78567
"DE";"Bayern";"Fridolfing";01.12.67;48;"TS";83413
"DE";"Bayern";"Friedberg";01.10.33;"48.35";"AIC";86316
"DE";"Hessen";"Friedberg";"8.76667";"50.35";"FB";61169
"DE";"Niedersachsen";"Friedeburg";"7.84016";"53.4529";"WTM";26446
"DE";"Sachsen-Anhalt";"Friedeburg (Saale)";01.11.33;"51.6167";"ML";6347
"DE";"Sachsen-Anhalt";"Friedeburgerhütte";01.11.33;"51.6167";"ML";6347
"DE";"Thüringen";"Friedelshausen";01.10.33;"50.6667";"SM";98634
"DE";"Rheinland-Pfalz";"Friedelsheim";"8.22306";"49.4469";"DÜW";67159
"DE";"Bayern";"Friedenfels";01.12.67;"49.8833";"TIR";95688
"DE";"Sachsen-Anhalt";"Möckern";01.11.33;"52.2167";"JL";39291
"DE";"Sachsen-Anhalt";"Friedensdorf";01.12.67;"51.35";"MQ";6254
"DE";"Baden-Württemberg";"Friedenweiler";01.08.25;"47.9167";"FR";79877
"DE";"Brandenburg";"Friedersdorf";13.08.07;"52.3";"LDS";15754
"DE";"Sachsen-Anhalt";"Friedersdorf";01.12.67;"51.65";"BTF";6749
"DE";"Sachsen";"Friedersdorf";"14.5667";"51.0333";"ZI";2742
"DE";"Brandenburg";"Vierlinden";"14.3987";"52.5102";"MOL";15306
"DE";"Brandenburg";"Friedersdorf";"13.5667";"51.7";"EE";3253
"DE";"Thüringen";"Friedersdorf";01.11.33;"50.6167";"IK";98701
"DE";"Hessen";"Friedewald";"9.86667";"50.8833";"HEF";36289
"DE";"Rheinland-Pfalz";"Friedewald";"7.96667";"50.7167";"AK";57520
"DE";"Niedersachsen";"Friedland";"9.93333";"51.4167";"GÖ";37133
"DE";"Mecklenburg-Vorpommern";"Friedland";"13.55";"53.6833";"MST";17098
"DE";"Brandenburg";"Friedland";"14.3104";"52.0943";"LOS";15848,16
"DE";"Thüringen";"Friedrichroda";01.10.67;"50.8667";"GTH";99894
"DE";"Sachsen-Anhalt";"Friedrichsaue";01.11.33;"51.8333";"ASL";6449
"DE";"Sachsen-Anhalt";"Friedrichsbrunn";11.05.07;"51.7";"QLB";6507
"DE";"Hessen";"Friedrichsdorf";01.08.65;"50.2667";"HG";61381
"DE";"Schleswig-Holstein";"Friedrichsgabekoog";01.08.95;"54.15";"HEI";25764
"DE";"Schleswig-Holstein";"Friedrichsgraben";"9.41667";"54.2667";"RD";24799
"DE";"Baden-Württemberg";"Friedrichshafen";"9.48333";"47.65";"FN";"88045,88046,88048"
"DE";"Schleswig-Holstein";"Friedrichsholm";"9.43333";"54.3";"RD";24799
"DE";"Schleswig-Holstein";"Friedrichskoog";"8.91667";"54.0167";"HEI";25718
"DE";"Mecklenburg-Vorpommern";"Friedrichsruhe";01.11.67;"53.5333";"PCH";19374
"DE";"Schleswig-Holstein";"Friedrichstadt";"9.08333";"54.3667";"NF";25840
"DE";"Brandenburg";"Friedrichsthal";"14.35";"53.1667";"UM";16306
"DE";"Brandenburg";"Friedrichsthal";"13.2667";"52.7833";"OHV";16515
"DE";"Saarland";"Friedrichsthal";07.01.07;"49.3167";"SB";66299
"DE";"Thüringen";"Friedrichsthal";01.10.33;"51.4833";"NDH";99735
"DE";"Brandenburg";"Friedrichswalde";"13.7167";"53.0333";"BAR";16247
"DE";"Thüringen";"Friedrichswerth";01.10.55;51;"GTH";99869
"DE";"Schleswig-Holstein";"Friedrich-Wilhelm-Lübke-Koog";"8.63333";"54.8667";"NF";25924
"DE";"Hessen";"Frielendorf";"9.33333";"50.9833";"HR";34621
"DE";"Thüringen";"Friemar";01.10.33;"50.9833";"GTH";99869
"DE";"Brandenburg";"Friesack";01.12.33;"52.7333";"HVL";14662
"DE";"Sachsen-Anhalt";"Friesdorf";11.03.07;"51.5833";"ML";6543
"DE";"Rheinland-Pfalz";"Friesenhagen";07.08.07;"50.9";"AK";51598
"DE";"Baden-Württemberg";"Friesenheim";"7.88333";"48.3667";"OG";77948
"DE";"Rheinland-Pfalz";"Friesenheim";"8.25694";"49.8364";"MZ";55278
"DE";"Bayern";"Friesenried";01.10.33;"47.8667";"OAL";87654
"DE";"Niedersachsen";"Friesoythe";01.07.85;"53.0167";"CLP";26169
"DE";"Baden-Württemberg";"Friolzheim";"8.83333";"48.8333";"PF";71292
"DE";"Baden-Württemberg";"Frittlingen";"8.71667";"48.1333";"TUT";78665
"DE";"Hessen";"Fritzlar";"9.28333";"51.1333";"HR";34560
"DE";"Baden-Württemberg";"Fröhnd";"7.88571";"47.7595";"LÖ";79677
"DE";"Thüringen";"Frömmstedt";01.11.33;"51.25";"SÖM";99638
"DE";"Nordrhein-Westfalen";"Fröndenberg";"7.76667";"51.4667";"UN";58730
"DE";"Thüringen";"Fröttstädt";01.10.33;"50.9333";"GTH";99880
"DE";"Sachsen";"Frohburg";01.12.55;"51.05";"L";4654
"DE";"Rheinland-Pfalz";"Frohnhofen";07.03.07;"49.45";"KUS";66903
"DE";"Thüringen";"Frohnsdorf";01.12.58;"50.9359";"ABG";4618
"DE";"Hessen";"Fronhausen";"8.70952";"50.7071";"MR";35112
"DE";"Rheinland-Pfalz";"Fronhofen";"7.46667";"49.9833";"SIM";55471
"DE";"Baden-Württemberg";"Fronreute";"9.58333";"47.8667";"RV";88273
"DE";"Bayern";"Frontenhausen";01.12.33;"48.55";"DGF";84160
"DE";"Sachsen-Anhalt";"Frose";01.11.33;"51.8";"ASL";6464
"DE";"Rheinland-Pfalz";"Frücht";"7.68333";"50.3167";"EMS";56132
"DE";"Rheinland-Pfalz";"Fuchshofen";01.06.85;"50.4333";"AW";53533
"DE";"Bayern";"Fuchsmühl";01.12.15;"49.9167";"TIR";95689
"DE";"Bayern";"Fuchsstadt";"9.93333";"50.1";"KG";97727
"DE";"Bayern";"Fuchstal";01.10.67;"47.9333";"LL";86925
"DE";"Brandenburg";"Schlaubetal";"14.5333";"52.15";"LOS";15890
"DE";"Bayern";"Fünfstetten";01.10.67;"48.8167";"DON";86681
"DE";"Rheinland-Pfalz";"Fürfeld";07.09.07;"49.7833";"KH";55546
"DE";"Niedersachsen";"Fürstenau";"7.68333";"52.5167";"OS";49584
"DE";"Niedersachsen";"Fürstenberg";09.04.07;"51.7333";"HOL";37699
"DE";"Brandenburg";"Fürstenberg/Havel";"13.15";"53.1833";"OHV";16798
"DE";"Bayern";"Fürsteneck";"13.4667";"48.7167";"FRG";94142
"DE";"Bayern";"Fürstenfeldbruck";01.11.25;"48.1833";"FFB";82256
"DE";"Bayern";"Fürstenstein";"13.3333";"48.7167";"PA";94538
"DE";"Brandenburg";"Fürstenwalde/Spree";"14.0583";"52.3833";"LOS";15517
"DE";"Bayern";"Fürstenzell";"13.3167";"48.5333";"PA";94081
"DE";"Bayern";"Fürth";01.10.67;"49.4667";"FÜ";"90762,90763,90765,90766,90768"
"DE";"Hessen";"Fürth";"8.78472";"49.6508";"HP";64658
"DE";"Rheinland-Pfalz";"Fürthen";"7.66667";"50.7833";"AK";57539
"DE";"Bayern";"Füssen";10.07.07;"47.5667";"OAL";87629
"DE";"Schleswig-Holstein";"Fuhlendorf";"9.88333";"53.95";"SE";24649
"DE";"Mecklenburg-Vorpommern";"Fuhlendorf";12.06.07;"54.3667";"NVP";18356
"DE";"Schleswig-Holstein";"Fuhlenhagen";01.10.67;"53.5667";"RZ";21493
"DE";"Hessen";"Fulda";"9.66667";"50.55";"FD";"36037,36039,36041,36043"
"DE";"Hessen";"Fuldabrück";"9.48333";"51.2667";"KS";34277
"DE";"Hessen";"Fuldatal";"9.54444";"51.3778";"KS";34233
"DE";"Bayern";"Furth";01.12.33;"48.6";"LA";84095
"DE";"Bayern";"Furth im Wald";01.12.84;"49.3097";"CHA";93437
"DE";"Baden-Württemberg";"Furtwangen im Schwarzwald";08.02.07;"48.05";"VS";78120
"DE";"Rheinland-Pfalz";"Fußgönheim";"8.29222";"49.4611";"LU";67136
"DE";"Brandenburg";"Gablenz";"14.5167";"51.6833";"SPN";3058
"DE";"Sachsen";"Gablenz";"14.6667";"51.5333";"NOL";2953
"DE";"Bayern";"Gablingen";01.10.67;"48.45";"A";86456
"DE";"Rheinland-Pfalz";"Gabsheim";"8.17611";"49.8278";"AZ";55288
"DE";"Bayern";"Gachenbach";01.11.33;"48.5";"ND";86565
"DE";"Rheinland-Pfalz";"Gackenbach";"7.86667";"50.3667";"WW";56412
"DE";"Mecklenburg-Vorpommern";"Gadebusch";01.11.67;"53.7";"NWM";19205
"DE";"Sachsen-Anhalt";"Gadegast";12.09.07;"51.8833";"WB";6918
"DE";"Brandenburg";"Wittstock/Dosse";01.12.67;"53.1167";"OPR";16909
"DE";"Brandenburg";"Gadsdorf";"13.3333";"52.1833";"TF";15806
"DE";"Mecklenburg-Vorpommern";"Gädebehn";11.06.07;"53.6167";"PCH";19089
"DE";"Bayern";"Gädheim";01.10.35;"50.0333";"HAS";97503
"DE";"Mecklenburg-Vorpommern";"Gägelow";01.11.33;"53.9";"NWM";23968
"DE";"Baden-Württemberg";"Gärtringen";08.09.07;"48.65";"BB";71116
"DE";"Baden-Württemberg";"Gäufelden";"8.81667";"48.55";"BB";71126
"DE";"Sachsen-Anhalt";"Gagel";01.11.33;"52.85";"SDL";39606
"DE";"Mecklenburg-Vorpommern";"Gager";"13.6833";"54.3";"RÜG";18586
"DE";"Baden-Württemberg";"Gaggenau";"8.33333";"48.8";"RA";76571
"DE";"Sachsen";"Gahlenz";"13.2167";"50.8333";"FG";9569
"DE";"Brandenburg";"Gahro";"13.7333";"51.7333";"EE";3246
"DE";"Baden-Württemberg";"Gaiberg";"8.74972";"49.3664";"HD";69251
"DE";"Baden-Württemberg";"Gaienhofen";"8.98333";"47.6833";"KN";78343
"DE";"Baden-Württemberg";"Gaildorf";"9.77111";"49.0039";"SHA";74405
"DE";"Baden-Württemberg";"Gailingen am Hochrhein";01.08.75;"47.7";"KN";78262
"DE";"Bayern";"Gaimersheim";01.11.67;"48.8167";"EI";85080
"DE";"Bayern";"Gaißach";01.11.33;"47.75";"TÖL";83674
"DE";"Mecklenburg-Vorpommern";"Galenbeck";13.07.07;"53.6167";"MST";17337
"DE";"Rheinland-Pfalz";"Galenberg";07.02.07;"50.4333";"AW";56651
"DE";"Mecklenburg-Vorpommern";"Gallin";01.10.33;"53.5";"LWL";19258
"DE";"Brandenburg";"Gallinchen";"14.35";"51.7167";"SPN";3058
"DE";"Mecklenburg-Vorpommern";"Gallin-Kuppentin";01.12.33;"53.5083";"PCH";19386
"DE";"Bayern";"Gallmersgarten";01.10.67;"49.45";"NEA";91605
"DE";"Brandenburg";"Gallun";"13.5667";"52.25";"LDS";15749
"DE";"Schleswig-Holstein";"Galmsbüll";01.08.75;"54.75";"NF";25899
"DE";"Rheinland-Pfalz";"Gamlen";07.02.07;"50.2333";"COC";56761
"DE";"Schleswig-Holstein";"Gammelby";09.08.07;"54.5";"RD";24340
"DE";"Mecklenburg-Vorpommern";"Gammelin";01.11.33;"53.5167";"LWL";19230
"DE";"Bayern";"Gammelsdorf";01.11.95;"48.55";"FS";85408
"DE";"Baden-Württemberg";"Gammelshausen";01.09.65;"48.6333";"GP";73108
"DE";"Baden-Württemberg";"Gammertingen";"9.21667";"48.25";"SIG";72501
"DE";"Thüringen";"Gamstädt";01.10.67;"50.95";"GTH";99192
"DE";"Brandenburg";"Gandenitz";"13.45";"53.1833";"UM";17268
"DE";"Niedersachsen";"Ganderkesee";"8.53333";"53.0333";"OL";27777
"DE";"Niedersachsen";"Gandesbergen";01.09.27;"52.7602";"NI";27324
"DE";"Nordrhein-Westfalen";"Gangelt";"Steiermark";"50.9833";"HS";52538
"DE";"Bayern";"Gangkofen";01.12.67;"48.4333";"PAN";84140
"DE";"Thüringen";"Gangloffsömmern";01.10.33;"51.1833";"SÖM";99634
"DE";"Mecklenburg-Vorpommern";"Ganzlin";01.12.25;"53.3833";"PCH";19395
"DE";"Rheinland-Pfalz";"Gappenach";01.07.35;"50.2667";"MYK";56294
"DE";"Niedersachsen";"Garbsen";09.06.07;"52.4167";"H";"30823,30826,30827"
"DE";"Bayern";"Garching an der Alz";12.06.07;"48.1333";"AÖ";84518
"DE";"Bayern";"Garching bei München";01.11.65;"48.25";"M";85748
"DE";"Sachsen-Anhalt";"Gardelegen";11.04.07;"52.5333";"SAW";39638
"DE";"Schleswig-Holstein";"Garding";"8.78333";"54.3333";"NF";25836
"DE";"Brandenburg";"Garlin";01.11.33;"53.1833";"PR";19357
"DE";"Sachsen-Anhalt";"Garlipp";01.11.67;"52.65";"SDL";39579
"DE";"Mecklenburg-Vorpommern";"Garlitz";01.11.67;"53.3167";"LWL";19249
"DE";"Brandenburg";"Märkisch Luch";01.12.67;"52.5667";"HVL";14715
"DE";"Niedersachsen";"Garlstorf";10.01.07;"53.2333";"WL";21376
"DE";"Bayern";"Garmisch-Partenkirchen";11.01.07;"47.5";"GAP";82467
"DE";"Niedersachsen";"Garrel";"8.01667";"52.95";"CLP";49681
"DE";"Bayern";"Gars am Inn";01.12.33;"48.15";"MÜ";83536
"DE";"Niedersachsen";"Garstedt";01.10.15;"53.2833";"WL";21441
"DE";"Niedersachsen";"Gartow";01.11.76;53024;"DAN";29471
"DE";"Brandenburg";"Gartz (Oder)";"14.3833";"53.2";"UM";16307
"DE";"Sachsen-Anhalt";"Havelberg";12.02.07;"52.75";"SDL";39524
"DE";"Mecklenburg-Vorpommern";"Garz";"13.35";"54.3167";"RÜG";18574
"DE";"Mecklenburg-Vorpommern";"Garz";"14.1667";"53.8833";"OVP";17419
"DE";"Brandenburg";"Temnitztal";01.12.33;"52.85";"OPR";16845
"DE";"Brandenburg";"Garzau-Garzin";"13.9667";"52.5382";"MOL";15345
"DE";"Brandenburg";"Gastrose-Kerkwitz";"14.65";"51.9";"SPN";3172
"DE";"Sachsen-Anhalt";"Gatersleben";01.11.33;"51.8167";"ASL";6466
"DE";"Bayern";"Gattendorf";01.12.67;"50.3167";"HO";95185
"DE";"Rheinland-Pfalz";"Gau-Algesheim";"8.02944";"49.9656";"MZ";55435
"DE";"Rheinland-Pfalz";"Gau-Bickelheim";"8.02056";"49.8353";"AZ";55599
"DE";"Rheinland-Pfalz";"Gau-Bischofsheim";"8.27278";"49.9158";"MZ";55296
"DE";"Thüringen";"Gauern";12.02.07;"50.7833";"GRZ";7580
"DE";"Rheinland-Pfalz";"Gauersheim";"8.07194";"49.6597";"KIB";67294
"DE";"Rheinland-Pfalz";"Gaugrehweiler";"7.86667";"49.7";"KIB";67822
"DE";"Rheinland-Pfalz";"Gau-Heppenheim";"8.17333";"49.7422";"AZ";55234
"DE";"Bayern";"Gaukönigshofen";10;"49.6333";"WÜ";97253
"DE";"Rheinland-Pfalz";"Gau-Odernheim";"8.19417";"49.7847";"AZ";55239
"DE";"Schleswig-Holstein";"Gaushorn";"9.23333";"54.2";"HEI";25782
"DE";"Bayern";"Gauting";01.11.67;"48.0667";"STA";82131
"DE";"Rheinland-Pfalz";"Gau-Weinheim";"8.04778";"49.8464";"AZ";55578
"DE";"Bayern";"Gebenbach";01.11.33;"49.5333";"AS";92274
"DE";"Thüringen";"Gebesee";01.10.33;"51.1167";"SÖM";99189
"DE";"Rheinland-Pfalz";"Gebhardshain";"7.81667";"50.75";"AK";57580
"DE";"Rheinland-Pfalz";"Gebroth";01.07.65;"49.8833";"KH";55595
"DE";"Bayern";"Gebsattel";10.02.07;"49.35";"AN";91607
"DE";"Thüringen";"Gebstedt";11.05.07;"51.1";"AP";99510
"DE";"Baden-Württemberg";"Gechingen";"8.83333";"48.7";"CW";75391
"DE";"Hessen";"Gedern";09.02.07;"50.4333";"FB";63688
"DE";"Brandenburg";"Geesow";"14.3833";"53.25";"UM";16307
"DE";"Niedersachsen";"Geeste";"7.26667";"52.6";"EL";49744
"DE";"Sachsen-Anhalt";"Geestgottberg";01.11.33;"52.95";"SDL";39615
"DE";"Schleswig-Holstein";"Geesthacht";01.10.67;"53.4333";"RZ";21502
"DE";"Rheinland-Pfalz";"Gefell";"6.91667";"50.2333";"DAU";54552
"DE";"Thüringen";"Gefell";01.11.85;"50.4333";"SOK";7926
"DE";"Bayern";"Gefrees";01.11.75;"50.1";"BT";95482
"DE";"Thüringen";"Gehlberg";10.08.07;"50.6833";"IK";98559
"DE";"Rheinland-Pfalz";"Gehlert";"7.83333";"50.65";"WW";57627
"DE";"Rheinland-Pfalz";"Gehlweiler";"7.46667";"49.8833";"SIM";55490
"DE";"Thüringen";"Gehofen";01.11.67;"51.3167";"KYF";6571
"DE";"Niedersachsen";"Gehrde";"8.01667";"52.5667";"OS";49596
"DE";"Sachsen-Anhalt";"Gehrden";01.11.95;52;"AZE";39264
"DE";"Niedersachsen";"Gehrden";09.06.07;"52.3167";"H";30989
"DE";"Thüringen";"Gehren";11;"50.65";"IK";98708
"DE";"Brandenburg";"Heideblick";"13.6469";"51.8033";"LDS";15926
"DE";"Rheinland-Pfalz";"Gehrweiler";"7.76667";"49.5833";"KIB";67724
"DE";"Rheinland-Pfalz";"Geichlingen";"6.26667";"49.95";"BIT";54675
"DE";"Bayern";"Geiersthal";01.12.33;"49.05";"REG";94244
"DE";"Nordrhein-Westfalen";"Geilenkirchen";"6.11667";"50.9667";"HS";52511
"DE";"Rheinland-Pfalz";"Geilnau";"7.93333";"50.35";"EMS";56379
"DE";"Thüringen";"Geisa";"9.96667";"50.7167";"WAK";36419
"DE";"Bayern";"Geiselbach";09.02.07;"50.1167";"AB";63826
"DE";"Rheinland-Pfalz";"Geiselberg";07.07.07;"49.3333";"PS";67715
"DE";"Bayern";"Geiselhöring";01.12.33;"48.8333";"SR";94333
"DE";"Bayern";"Geiselwind";01.10.67;"49.7667";"KT";96160
"DE";"Bayern";"Geisenfeld";01.11.67;"48.6833";"PAF";85290
"DE";"Thüringen";"Geisenhain";01.11.67;"50.8333";"SHK";7646
"DE";"Bayern";"Geisenhausen";01.12.25;"48.4667";"LA";84144
"DE";"Hessen";"Geisenheim";"7.96667";"49.9833";"RÜD";65366
"DE";"Rheinland-Pfalz";"Geisfeld";01.06.95;"49.7167";"TR";54413
"DE";"Rheinland-Pfalz";"Geisig";07.08.07;"50.25";"EMS";56357
"DE";"Sachsen";"Geising";"13.7833";"50.7667";"DW";1778
"DE";"Baden-Württemberg";"Geisingen";"8.63333";"47.9167";"TUT";78187
"DE";"Thüringen";"Geisleden";10.02.07;"51.35";"EIC";37308
"DE";"Baden-Württemberg";"Geislingen";"8.81667";"48.2833";"BL";72351
"DE";"Baden-Württemberg";"Geislingen an der Steige";"9.79669";"48.6021";"GP";73312
"DE";"Thüringen";"Geismar";01.10.67;"51.2333";"EIC";37308
"DE";"Sachsen";"Geithain";01.12.67;"51.05";"L";4643
"DE";"Mecklenburg-Vorpommern";"Gelbensande";12.03.07;"54.2";"DBR";18182
"DE";"Bayern";"Gelchsheim";01.10.67;"49.5667";"WÜ";97255
"DE";"Nordrhein-Westfalen";"Geldern";"6.33333";"51.5167";"KLE";47608
"DE";"Bayern";"Geldersheim";01.10.15;"50.05";"SW";97505
"DE";"Sachsen";"Gelenau/Erzgebirge";01.12.33;"50.7";"ANA";9423
"DE";"Rheinland-Pfalz";"Gelenberg";"6.86667";"50.3";"DAU";53539
"DE";"Brandenburg";"Gellmersdorf";"14.0747";"52.9686";"UM";16278
"DE";"Hessen";"Gelnhausen";"9.18333";"50.2";"MKK";63571
"DE";"Nordrhein-Westfalen";"Gelsenkirchen";07.01.07;"51.55";"GE";"45879,45881,45883,45884,45886,45888,45889,45891,45892,45894,45896,45897,45899"
"DE";"Bayern";"Geltendorf";01.11.33;"48.1333";"LL";82269
"DE";"Schleswig-Holstein";"Gelting";09.09.07;"54.75";"SL";24395
"DE";"Schleswig-Holstein";"Geltorf";"9.61667";"54.4667";"SL";24884
"DE";"Rheinland-Pfalz";"Gemmerich";01.07.75;"50.2333";"EMS";56357
"DE";"Baden-Württemberg";"Gemmingen";"8.98194";"49.1564";"HN";75050
"DE";"Baden-Württemberg";"Gemmrigheim";"9.15556";"49.0283";"LB";74376
"DE";"Rheinland-Pfalz";"Gemünd";"6.16667";"49.9833";"BIT";54673
"DE";"Rheinland-Pfalz";"Gemünden";"7.46667";"49.9";"SIM";55490
"DE";"Rheinland-Pfalz";"Gemünden";"8.01667";"50.55";"WW";56459
"DE";"Bayern";"Gemünden am Main";09.07.07;"50.05";"MSP";97737
"DE";"Hessen";"Gemünden (Felda)";09.05.07;"50.7";"VB";35329
"DE";"Hessen";"Gemünden (Wohra)";"8.96667";"50.9667";"KB";35285
"DE";"Bayern";"Genderkingen";01.10.33;"48.7";"DON";86682
"DE";"Baden-Württemberg";"Gengenbach";"8.01667";"48.4";"OG";77723
"DE";"Rheinland-Pfalz";"Gensingen";"7.93333";"49.9";"MZ";55457
"DE";"Sachsen-Anhalt";"Jessen (Elster)";"12.901315789473";"51.850977198696";"WB";6918
"DE";"Sachsen-Anhalt";"Genthin";01.12.67;"52.4";"JL";39307
"DE";"Rheinland-Pfalz";"Gentingen";"6.23333";"49.9";"BIT";54675
"DE";"Mecklenburg-Vorpommern";"Genzkow";13.05.07;"53.6333";"MST";17099
"DE";"Bayern";"Georgenberg";01.12.67;"49.7";"NEW";92697
"DE";"Bayern";"Georgensgmünd";01.11.67;"49.1897";"RH";91166
"DE";"Thüringen";"Georgenthal";01.10.67;"50.8167";"GTH";99887
"DE";"Niedersachsen";"Georgsdorf";"7.08333";"52.5667";"NOH";49828
"DE";"Niedersachsen";"Georgsmarienhütte";08.05.07;"52.2";"OS";49124
"DE";"Thüringen";"Gera";01.12.33;"50.8667";"G";"07545,07546,07548,07549,07551,07552"
"DE";"Thüringen";"Geraberg";01.10.85;"50.7333";"IK";98716
"DE";"Baden-Württemberg";"Gerabronn";"9.92139";"49.2511";"SHA";74582
"DE";"Rheinland-Pfalz";"Gerach";"7.33333";"49.75";"BIR";55743
"DE";"Bayern";"Gerach";10.08.07;"50.0333";"BA";96161
"DE";"Bayern";"Geratskirchen";01.12.67;"48.3333";"PAN";84552
"DE";"Rheinland-Pfalz";"Gerbach";"7.86667";"49.6667";"KIB";67813
"DE";"Thüringen";"Gerbershausen";"9.98333";"51.3333";"EIC";37318
"DE";"Sachsen-Anhalt";"Gerbitz";01.11.67;"51.8333";"BBG";6429
"DE";"Bayern";"Gerbrunn";"9.99361";"49.7753";"WÜ";97218
"DE";"Sachsen-Anhalt";"Gerbstedt";01.11.67;"51.6333";"ML";6347
"DE";"Niedersachsen";"Gerdau";01.10.67;"52.9667";"UE";29581
"DE";"Brandenburg";"Gerdshagen";12.02.07;"53.25";"PR";16928
"DE";"Bayern";"Geretsried";01.11.67;"47.8667";"TÖL";82538
"DE";"Rheinland-Pfalz";"Gerhardsbrunn";"7.51667";"49.35";"KL";66894
"DE";"Bayern";"Gerhardshofen";10.07.07;"49.6333";"NEA";91466
"DE";"Rheinland-Pfalz";"Gering";"7.26667";"50.2833";"MYK";56751
"DE";"Sachsen";"Geringswalde";01.12.67;"51.0833";"MW";9326
"DE";"Sachsen-Anhalt";"Gerlebogk";01.11.33;"51.7";"BBG";6420
"DE";"Baden-Württemberg";"Gerlingen";"9.06667";"48.8";"LB";70839
"DE";"Bayern";"Germaringen";01.10.67;"47.9333";"OAL";87656
"DE";"Brandenburg";"Germendorf";"13.1833";"52.75";"OHV";16767
"DE";"Bayern";"Germering";01.11.67;"48.1333";"FFB";82110
"DE";"Rheinland-Pfalz";"Germersheim";"8.36389";"49.2231";"GER";76726
"DE";"Sachsen-Anhalt";"Gernrode";01.11.33;"51.7333";"QLB";6507
"DE";"Thüringen";"Gernrode";10.04.07;"51.4";"EIC";37339
"DE";"Baden-Württemberg";"Gernsbach";"8.33333";"48.7667";"RA";76593
"DE";"Hessen";"Gernsheim";"8.49583";"49.76";"GG";64579
"DE";"Bayern";"Geroda";09.09.07;"50.2833";"KG";97779
"DE";"Thüringen";"Geroda";11.09.07;"50.7667";"SOK";7819
"DE";"Bayern";"Geroldsgrün";11.06.07;"50.3333";"HO";95179
